PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19
-0.9027843587828546,0.3468222348182909,0.23903593553888422,-1.3480459826906017,-0.39869374815473535,-0.6293071177712595,0.3500899364916885,-0.06552621024037786,0.6899354814047485,-0.6319629587705069,-0.7342948616508627,0.0397675041723098,-0.30080384140752275,1.2962242085778333,0.05661475954268769,0.075270244099333,0.35193646964381703,-0.1382087931147389,-0.1026456062751807
0.014313956084265349,-0.8562841103917014,1.0518780290447771,-0.03577688552771296,1.65158778765771,0.3983054070163321,0.5115845732633179,-0.6935211628359121,-0.5792507781255322,-0.4558008089597463,0.14749557662144624,0.09027264602602976,0.26789312043639835,0.4721278449440204,-0.0968417326148181,-0.0439493762586618,0.35872359658818687,0.03365667602758093,-0.18867176696911622
-1.0379815489150743,1.7068125004835542,-3.3571648409892756,1.657562892906793,-1.684035412806947,1.363019714403503,-0.00717121399013005,-0.8086509640075985,0.6977124611309469,-0.20795589654460947,-0.10246530720654184,-0.825859258282337,0.22777214906218124,-1.5899924695610979,0.5766700625537019,-0.5382863200982663,0.17101604399108356,0.42422072567233676,0.2616615307055651
1.200931021508268,-0.9102880818470163,0.06132307685801521,1.4872383855275015,0.5017731680066149,-0.3173537239096572,-0.40554148797201595,-0.44683983823733875,-0.7071754633339576,0.016419863934652563,-0.07220712410245789,-0.7679472144269806,-0.26147197928120003,0.1744167681546314,-0.22652661589138492,0.06852286635580802,0.05378460540052596,-0.007825554055505798,-0.30861794439962914
-0.7261068169895545,0.5827497477705724,-0.6962894654624798,0.2875317588621609,0.8016586646146189,1.3288209472056307,0.2749662615944395,-0.4534933998084616,1.8376917985040946,-1.6903658824456758,-0.6891634219328996,0.35674313991276174,-0.918948062737179,1.2642890978753114,-0.24186161082381225,0.26976436540487075,-0.4154346350693796,-0.3555223732586398,0.5734549561515254
1.159303457725154,-1.5072443112764276,0.9487013432666229,-0.2555195453694847,1.2165404756848035,0.21490341474230257,-1.0478614898231393,0.7359843077611703,-0.716497998828362,0.45178795524893844,0.7260997475009395,0.05726554086741338,0.05927915945389017,-0.011835935421610487,-0.4591414239804163,-0.25111146885098284,-0.14398245059325107,-0.24233892568177823,0.2225470483096925
-0.8542590474182494,-0.08643479518543605,-0.04955855439607953,-0.6108983282365916,-0.2592056090290877,0.31273276424078006,-0.910622324517129,0.6189291537772224,-1.9121485456005862,0.30472933224327975,1.468168092401205,-0.32754287495644674,-0.3500756896349226,0.024050390672259534,-0.8309172653886056,0.06215760898662209,0.618289539961796,-0.09937824243976945,-0.2578108829416356
-0.5761867978090016,0.4422676748131889,0.12822850621330814,0.14155445471269773,1.0260918729499426,-0.21507300624969342,0.3500943775497573,-0.38954155793808753,-1.3231152160963195,0.3026588358149017,0.1687507430097546,-0.4095598037096616,0.23100823832013095,1.186192862915997,0.6841322650427434,-0.08656768379942273,-0.04547888828239929,-0.05054930539926701,0.5480521675222483
-0.6877545907552225,-0.06523883178896767,0.5356664972604829,-0.43283158052228493,1.6852010199733076,1.21072170963461,-0.7207775891110166,-0.11813682626669181,-1.2094071334346084,-0.1638686701651919,1.0326210945425183,-0.40363501293706505,-0.3478437646601509,-0.19840243834724708,-0.6125571408447934,0.2744814210356947,0.3133173955048869,-0.13612670022162857,0.26615468420124333
-0.07281673661724833,-0.9878063456169149,0.7678866431017725,1.053022979247099,1.4570227098469652,-0.6927375899756971,0.7612873404521321,0.20509434401342844,-1.6751928084782894,0.7630758262627395,0.5400619409804233,1.2966369016629575,0.48700776660898415,0.33829100637620596,0.07218272649796476,0.4380053871405218,-0.12679034470431264,0.1209305745952646,0.23375729024255554
-1.1751935880186282,1.0236051647514595,-0.9951156501083473,-0.9702932947697653,-0.4161968260785382,0.8553597261857855,1.0740344874466152,-0.2765479449461637,0.34079219907487285,-0.4525798750494934,0.22544961369871824,1.3116566394997191,0.47810900892976854,-0.750070937958304,-0.03660805984801764,-0.22683764663924855,0.23442372469895534,0.31959201627795575,0.3655606730870602
-0.7582860513406652,0.5566468389792837,-0.3906350545777543,-0.4443103096556113,-0.10872037262917258,0.3113059343427881,-0.7982316179834525,0.6735758154800061,-0.06890222921952356,0.30753928134570874,0.4841373825238623,0.4854046383795086,-0.3186702411258378,-1.6982633104894325,-0.9373664844180104,0.5927471163865002,-0.20902850692164102,-0.11457060085291472,0.04204617925855178
-0.6217323829730028,-0.671489459433705,-1.5749705654615536,3.3940444146047053,-0.9351238542224184,0.20555975089614537,0.9363267721617592,-0.4186093546356353,-0.13951153233896188,-0.8082546839704279,0.1765522046005808,0.9392422980019739,-0.3670433041134508,0.5329033595975007,-0.4463914706961616,0.42576888138491986,-0.2286030629916602,-0.08466547424694683,0.17196048217062618
-0.9051713451215311,0.15616379942446096,0.2136057181560657,-1.8041653538328912,-0.7606369405950523,0.40184819190809545,0.22467989330105034,0.16372440070205507,-1.021574823441897,0.14885113781340245,0.8549061103552104,0.4375654400488899,0.3104995320366252,-0.2648925590920772,0.15283269423018406,-0.5010223176030839,-0.1711784901988454,0.03872932945726037,-0.09136116633233343
-0.8130989559198938,-0.4696890326283645,0.6292428884616506,0.19045183662450663,0.09460117488367589,-0.30075036809076494,1.3690928408954066,-0.6331227122209018,-0.6440701770173733,-1.0033393683301044,0.14031049142016655,0.698787144515011,0.17297886856313846,1.696976884387317,-0.3500673828126411,-0.047388787606042385,0.06621463335533188,0.21676344481755674,0.3177480340634598
0.3567172725750428,0.11943647461161214,-0.9545051783226719,-0.4893144749037694,-1.0940298530138888,-1.885356332816348,0.15137640271929184,0.6450744658453015,1.3007689751840397,0.4507525867463583,-1.2488827751798046,0.7590991880313667,0.30903718606559377,-0.020163315154936395,-0.13394963512162933,-0.070854054167487,-0.04907806396985142,0.34887827746394884,-0.8026709240057304
0.6330752140099541,-1.1987948057548006,0.8565075579265498,0.3125790293294192,1.0322171734369645,0.42932951946613557,-0.17224269076353904,-1.279191442842649,0.1534751542302802,-0.2818877733313087,-0.5321485590470179,-1.6187343423520895,0.6255059035914651,-0.7493542403711886,0.5047241787763881,-0.5625130012707258,-0.11788840109885713,0.11419849443275372,-0.010042376319080925
